"Date","Month","Year","Site.Name","COUNTY","meanlatitude","meanlongitude","PM2.5","Ozone"
11-07-20,7,11,"Millbrook School","Wake",35.856111,-78.574167,35.3333333333333,33.5
11-07-20,7,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24.6666666666667,NA
11-07-20,7,11,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
11-08-20,8,11,"Bryson City","Swain",35.434767,-83.442133,25.5,NA
11-08-20,8,11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,NA
11-08-20,8,11,"Clemmons Middle","Forsyth",36.026,-80.342,27,NA
11-08-20,8,11,"Durham Armory","Durham",36.0329550008979,-78.904037,31.5,NA
11-08-20,8,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25.5,31.5
11-08-20,8,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,NA
11-08-20,8,11,"Leggett","Edgecombe",35.988278,-77.5843,22.5,NA
11-08-20,8,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,15,NA
11-08-20,8,11,"Millbrook School","Wake",35.856111,-78.574167,38,31.5
11-08-20,8,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21.5,NA
11-08-20,8,11,"West Johnston Co.","Johnston",35.59095,-78.4622,28.5,NA
11-09-20,9,11,"Bryson City","Swain",35.434767,-83.442133,26.5,NA
11-09-20,9,11,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
11-09-20,9,11,"Clemmons Middle","Forsyth",36.026,-80.342,37,NA
11-09-20,9,11,"Durham Armory","Durham",36.0329550008979,-78.904037,31.5,NA
11-09-20,9,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,34.5,22.5
11-09-20,9,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,NA
11-09-20,9,11,"Leggett","Edgecombe",35.988278,-77.5843,20.5,NA
11-09-20,9,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,36,NA
11-09-20,9,11,"Millbrook School","Wake",35.856111,-78.574167,39.6666666666667,23.5
11-09-20,9,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23.5,NA
11-09-20,9,11,"West Johnston Co.","Johnston",35.59095,-78.4622,30,NA
11-10-20,10,11,"Bryson City","Swain",35.434767,-83.442133,36,NA
11-10-20,10,11,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
11-10-20,10,11,"Clemmons Middle","Forsyth",36.026,-80.342,38.3333333333333,NA
11-10-20,10,11,"Durham Armory","Durham",36.0329550008979,-78.904037,32.6666666666667,NA
11-10-20,10,11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,NA
11-10-20,10,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,32.5
11-10-20,10,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43.5,NA
11-10-20,10,11,"Leggett","Edgecombe",35.988278,-77.5843,18,NA
11-10-20,10,11,"Linville Falls","Avery",35.972347,-81.933072,12,NA
11-10-20,10,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,NA
11-10-20,10,11,"Millbrook School","Wake",35.856111,-78.574167,34.5,34
11-10-20,10,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,NA
11-10-20,10,11,"West Johnston Co.","Johnston",35.59095,-78.4622,35.5,NA
11-11-20,11,11,"Bryson City","Swain",35.434767,-83.442133,37.5,NA
11-11-20,11,11,"Castle Hayne","New Hanover",34.364167,-77.838611,29,NA
11-11-20,11,11,"Clemmons Middle","Forsyth",36.026,-80.342,50.5,NA
11-11-20,11,11,"Durham Armory","Durham",36.0329550008979,-78.904037,42,NA
11-11-20,11,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,32.5
11-11-20,11,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,NA
11-11-20,11,11,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
11-11-20,11,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
11-11-20,11,11,"Millbrook School","Wake",35.856111,-78.574167,44,33
11-11-20,11,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
11-11-20,11,11,"West Johnston Co.","Johnston",35.59095,-78.4622,36,NA
11-12-20,12,11,"Bryson City","Swain",35.434767,-83.442133,23.5,NA
11-12-20,12,11,"Castle Hayne","New Hanover",34.364167,-77.838611,11,NA
11-12-20,12,11,"Clemmons Middle","Forsyth",36.026,-80.342,39,NA
11-12-20,12,11,"Durham Armory","Durham",36.0329550008979,-78.904037,37.5,NA
11-12-20,12,11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.5,22.5
11-12-20,12,11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31.5,NA
11-12-20,12,11,"Leggett","Edgecombe",35.988278,-77.5843,20.5,NA
11-12-20,12,11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,20.5,NA
11-12-20,12,11,"Millbrook School","Wake",35.856111,-78.574167,37,24
11-12-20,12,11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18.5,NA
11-12-20,12,11,"West Johnston Co.","Johnston",35.59095,-78.4622,31.5,NA
12-01-20,1,12,"Bryson City","Swain",35.434767,-83.442133,22,NA
12-01-20,1,12,"Castle Hayne","New Hanover",34.364167,-77.838611,11.5,NA
12-01-20,1,12,"Clemmons Middle","Forsyth",36.026,-80.342,44.5,NA
12-01-20,1,12,"Durham Armory","Durham",36.0329550008979,-78.904037,46.3333333333333,NA
12-01-20,1,12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,NA
12-01-20,1,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41.3333333333333,31.5
12-01-20,1,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42.6666666666667,NA
12-01-20,1,12,"Leggett","Edgecombe",35.988278,-77.5843,36.5,NA
12-01-20,1,12,"Linville Falls","Avery",35.972347,-81.933072,16,NA
12-01-20,1,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35.5,NA
12-01-20,1,12,"Millbrook School","Wake",35.856111,-78.574167,46.3333333333333,24
12-01-20,1,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,NA
12-01-20,1,12,"West Johnston Co.","Johnston",35.59095,-78.4622,38.5,NA
12-02-20,2,12,"Bryson City","Swain",35.434767,-83.442133,15.5,NA
12-02-20,2,12,"Castle Hayne","New Hanover",34.364167,-77.838611,6.5,NA
12-02-20,2,12,"Clemmons Middle","Forsyth",36.026,-80.342,17,NA
12-02-20,2,12,"Durham Armory","Durham",36.0329550008979,-78.904037,21.5,NA
12-02-20,2,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,15,19.5
12-02-20,2,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,15,NA
12-02-20,2,12,"Leggett","Edgecombe",35.988278,-77.5843,10,NA
12-02-20,2,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10.5,NA
12-02-20,2,12,"Millbrook School","Wake",35.856111,-78.574167,23,20
12-02-20,2,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,13,NA
12-02-20,2,12,"West Johnston Co.","Johnston",35.59095,-78.4622,14.5,NA
12-03-20,3,12,"Bryson City","Swain",35.434767,-83.442133,16.5,NA
12-03-20,3,12,"Castle Hayne","New Hanover",34.364167,-77.838611,17.5,NA
12-03-20,3,12,"Clemmons Middle","Forsyth",36.026,-80.342,22,NA
12-03-20,3,12,"Durham Armory","Durham",36.0329550008979,-78.904037,30,NA
12-03-20,3,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22,26.5
12-03-20,3,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,20.5,NA
12-03-20,3,12,"Leggett","Edgecombe",35.988278,-77.5843,19.5,NA
12-03-20,3,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,13.5,NA
12-03-20,3,12,"Millbrook School","Wake",35.856111,-78.574167,34.5,26
12-03-20,3,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
12-03-20,3,12,"West Johnston Co.","Johnston",35.59095,-78.4622,32.5,NA
12-04-20,4,12,"Bryson City","Swain",35.434767,-83.442133,16.5,NA
12-04-20,4,12,"Castle Hayne","New Hanover",34.364167,-77.838611,21,NA
12-04-20,4,12,"Clemmons Middle","Forsyth",36.026,-80.342,14.6666666666667,NA
12-04-20,4,12,"Durham Armory","Durham",36.0329550008979,-78.904037,16.3333333333333,NA
12-04-20,4,12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,NA
12-04-20,4,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,15.6666666666667,25.5
12-04-20,4,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,17,NA
12-04-20,4,12,"Leggett","Edgecombe",35.988278,-77.5843,13.5,NA
12-04-20,4,12,"Linville Falls","Avery",35.972347,-81.933072,6,NA
12-04-20,4,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,NA
12-04-20,4,12,"Millbrook School","Wake",35.856111,-78.574167,20.3333333333333,25
12-04-20,4,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18.6666666666667,NA
12-04-20,4,12,"West Johnston Co.","Johnston",35.59095,-78.4622,20.5,NA
12-05-20,5,12,"Bryson City","Swain",35.434767,-83.442133,13.5,NA
12-05-20,5,12,"Castle Hayne","New Hanover",34.364167,-77.838611,14,NA
12-05-20,5,12,"Clemmons Middle","Forsyth",36.026,-80.342,16,NA
12-05-20,5,12,"Durham Armory","Durham",36.0329550008979,-78.904037,27,NA
12-05-20,5,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18,27
12-05-20,5,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,16,NA
12-05-20,5,12,"Leggett","Edgecombe",35.988278,-77.5843,11,NA
12-05-20,5,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10.5,NA
12-05-20,5,12,"Millbrook School","Wake",35.856111,-78.574167,34.5,22
12-05-20,5,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,NA
12-05-20,5,12,"West Johnston Co.","Johnston",35.59095,-78.4622,22.5,NA
12-06-20,6,12,"Bryson City","Swain",35.434767,-83.442133,40.5,NA
12-06-20,6,12,"Castle Hayne","New Hanover",34.364167,-77.838611,19,NA
12-06-20,6,12,"Clemmons Middle","Forsyth",36.026,-80.342,43.5,NA
12-06-20,6,12,"Durham Armory","Durham",36.0329550008979,-78.904037,38.5,NA
12-06-20,6,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47.5,21.5
12-06-20,6,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,NA
12-06-20,6,12,"Leggett","Edgecombe",35.988278,-77.5843,24,NA
12-06-20,6,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,31,NA
12-06-20,6,12,"Millbrook School","Wake",35.856111,-78.574167,50.5,23
12-06-20,6,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30.5,NA
12-06-20,6,12,"West Johnston Co.","Johnston",35.59095,-78.4622,35,NA
12-07-20,7,12,"Bryson City","Swain",35.434767,-83.442133,37.5,NA
12-07-20,7,12,"Castle Hayne","New Hanover",34.364167,-77.838611,30,NA
12-07-20,7,12,"Clemmons Middle","Forsyth",36.026,-80.342,55.5,NA
12-07-20,7,12,"Durham Armory","Durham",36.0329550008979,-78.904037,45.3333333333333,NA
12-07-20,7,12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,NA
12-07-20,7,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53.3333333333333,25
12-07-20,7,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,NA
12-07-20,7,12,"Leggett","Edgecombe",35.988278,-77.5843,22.5,NA
12-07-20,7,12,"Linville Falls","Avery",35.972347,-81.933072,15,NA
12-07-20,7,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
12-07-20,7,12,"Millbrook School","Wake",35.856111,-78.574167,43.3333333333333,27
12-07-20,7,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32.3333333333333,NA
12-07-20,7,12,"West Johnston Co.","Johnston",35.59095,-78.4622,49,NA
12-08-20,8,12,"Bryson City","Swain",35.434767,-83.442133,42.5,NA
12-08-20,8,12,"Castle Hayne","New Hanover",34.364167,-77.838611,18.5,NA
12-08-20,8,12,"Clemmons Middle","Forsyth",36.026,-80.342,47,NA
12-08-20,8,12,"Durham Armory","Durham",36.0329550008979,-78.904037,44,NA
12-08-20,8,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,26
12-08-20,8,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42.5,NA
12-08-20,8,12,"Leggett","Edgecombe",35.988278,-77.5843,21,NA
12-08-20,8,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,NA
12-08-20,8,12,"Millbrook School","Wake",35.856111,-78.574167,43.5,27
12-08-20,8,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22.3333333333333,NA
12-08-20,8,12,"West Johnston Co.","Johnston",35.59095,-78.4622,34.5,NA
12-09-20,9,12,"Bryson City","Swain",35.434767,-83.442133,23.5,NA
12-09-20,9,12,"Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
12-09-20,9,12,"Clemmons Middle","Forsyth",36.026,-80.342,42.5,NA
12-09-20,9,12,"Durham Armory","Durham",36.0329550008979,-78.904037,39.5,NA
12-09-20,9,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53,13
12-09-20,9,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35.5,NA
12-09-20,9,12,"Leggett","Edgecombe",35.988278,-77.5843,17.5,NA
12-09-20,9,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,29,NA
12-09-20,9,12,"Millbrook School","Wake",35.856111,-78.574167,34.5,19
12-09-20,9,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16.5,NA
12-09-20,9,12,"West Johnston Co.","Johnston",35.59095,-78.4622,16.5,NA
12-10-20,10,12,"Bryson City","Swain",35.434767,-83.442133,18,NA
12-10-20,10,12,"Castle Hayne","New Hanover",34.364167,-77.838611,10.5,NA
12-10-20,10,12,"Clemmons Middle","Forsyth",36.026,-80.342,31.3333333333333,NA
12-10-20,10,12,"Durham Armory","Durham",36.0329550008979,-78.904037,35,NA
12-10-20,10,12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,NA
12-10-20,10,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22.6666666666667,30
12-10-20,10,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,30,NA
12-10-20,10,12,"Leggett","Edgecombe",35.988278,-77.5843,27.5,NA
12-10-20,10,12,"Linville Falls","Avery",35.972347,-81.933072,5,NA
12-10-20,10,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37.5,NA
12-10-20,10,12,"Millbrook School","Wake",35.856111,-78.574167,37.6666666666667,29
12-10-20,10,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,NA
12-10-20,10,12,"West Johnston Co.","Johnston",35.59095,-78.4622,35.5,NA
12-11-20,11,12,"Bryson City","Swain",35.434767,-83.442133,17,NA
12-11-20,11,12,"Castle Hayne","New Hanover",34.364167,-77.838611,23,NA
12-11-20,11,12,"Clemmons Middle","Forsyth",36.026,-80.342,38,NA
12-11-20,11,12,"Durham Armory","Durham",36.0329550008979,-78.904037,35.5,NA
12-11-20,11,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29.5,28
12-11-20,11,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,NA
12-11-20,11,12,"Leggett","Edgecombe",35.988278,-77.5843,28.5,NA
12-11-20,11,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,NA
12-11-20,11,12,"Millbrook School","Wake",35.856111,-78.574167,43,30.5
12-11-20,11,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.5,NA
12-11-20,11,12,"West Johnston Co.","Johnston",35.59095,-78.4622,28.5,NA
12-12-20,12,12,"Bryson City","Swain",35.434767,-83.442133,21,NA
12-12-20,12,12,"Castle Hayne","New Hanover",34.364167,-77.838611,22.5,NA
12-12-20,12,12,"Clemmons Middle","Forsyth",36.026,-80.342,54,NA
12-12-20,12,12,"Durham Armory","Durham",36.0329550008979,-78.904037,42.5,NA
12-12-20,12,12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,35.5,28
12-12-20,12,12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,38,NA
12-12-20,12,12,"Leggett","Edgecombe",35.988278,-77.5843,25,NA
12-12-20,12,12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,NA
12-12-20,12,12,"Millbrook School","Wake",35.856111,-78.574167,48.3333333333333,26.5
12-12-20,12,12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,NA
12-12-20,12,12,"West Johnston Co.","Johnston",35.59095,-78.4622,30.5,NA
NA,NA,NA,"Bryson City","Swain",35.434767,-83.442133,30.4661654135338,35.5576923076923
NA,NA,NA,"Castle Hayne","New Hanover",34.364167,-77.838611,15.7794871794872,39.3737024221453
NA,NA,NA,"Clemmons Middle","Forsyth",36.026,-80.342,36.7595744680851,42.973063973064
NA,NA,NA,"Durham Armory","Durham",36.0329550008979,-78.904037,33.2883211678832,40.6026058631922
NA,NA,NA,"Frying Pan Mountain","Haywood",35.379167,-82.7925,13.3684210526316,44.8279220779221
NA,NA,NA,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.3042168674699,40.0972222222222
NA,NA,NA,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.4783362218371,44.5170068027211
NA,NA,NA,"Leggett","Edgecombe",35.988278,-77.5843,25.697619047619,39.1739130434783
NA,NA,NA,"Linville Falls","Avery",35.972347,-81.933072,17.4938271604938,38.1287128712871
NA,NA,NA,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28.9230769230769,46.0565371024735
NA,NA,NA,"Millbrook School","Wake",35.856111,-78.574167,37.3377926421405,38.3248847926267
NA,NA,NA,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27.2923076923077,41.4006968641115
NA,NA,NA,"West Johnston Co.","Johnston",35.59095,-78.4622,32.5985915492958,40.2611464968153
